# DDS,RB1A,RB2,RB3,RB4,RB1B,,RB1A',RB1B'
0.15075376884422112,0.04677053042923418,0.15504814497292538,0.15075376884422112,0.1584817951687388,0.16941565049692178,0.15075376884422112,0.04677053042923418,0.16941565049692178
0.15577889447236182,0.04982097969131242,0.16417671192760072,0.15577889447236182,0.1687960505224907,0.18024219127758823,0.15577889447236182,0.04982097969131242,0.18024219127758823
0.16080402010050251,0.052871428953390656,0.17330527888227606,0.16080402010050251,0.1791103058762426,0.19106873205825464,0.16080402010050251,0.052871428953390656,0.19106873205825464
0.1658291457286432,0.05616729448313404,0.18274958388789142,0.1658291457286432,0.18957247507259511,0.2021494908621406,0.1658291457286432,0.05616729448313404,0.2021494908621406
0.1708542713567839,0.05969875962983595,0.1924969974224092,0.1708542713567839,0.20017664155784423,0.2134742989683173,0.1708542713567839,0.05969875962983595,0.2134742989683173
0.17587939698492464,0.06323022477653789,0.20224441095692702,0.17587939698492464,0.2107808080430934,0.22479910707449402,0.17587939698492464,0.06323022477653789,0.22479910707449402
0.18090452261306533,0.0667616899232398,0.2119918244914448,0.18090452261306533,0.22138497452834255,0.23612391518067072,0.18090452261306533,0.0667616899232398,0.23612391518067072
0.18592964824120603,0.07047435043628401,0.2219587501158518,0.18592964824120603,0.23252261745674294,0.24780502454130432,0.18592964824120603,0.07047435043628401,0.24780502454130432
0.19095477386934673,0.07440938708074829,0.2321950769414866,0.19095477386934673,0.2443149814744653,0.25992341271422587,0.19095477386934673,0.07440938708074829,0.25992341271422587
0.19597989949748745,0.0783444237252126,0.24243140376712144,0.19597989949748745,0.2561073454921877,0.2720418008871476,0.19597989949748745,0.0783444237252126,0.2720418008871476
0.20100502512562815,0.08227946036967687,0.25266773059275627,0.20100502512562815,0.2678997095099101,0.2841601890600692,0.20100502512562815,0.08227946036967687,0.2841601890600692
0.20603015075376885,0.0863212684814135,0.2628382730934736,0.20603015075376885,0.2795118448429594,0.29646083438282783,0.20603015075376885,0.0863212684814135,0.29646083438282783
